1125.2	-3.92296205011006e-11	6.37558991452351e-10	-1.45408191032992e-10	11.15
1125.3	-4.01798377383647e-11	6.37558991452351e-10	-1.40934092847362e-10	11.25
1125.4	-4.68559524120488e-11	6.33084893266721e-10	-1.29748847383285e-10	11.25
1125.5	-4.68258784736233e-11	6.33084893266721e-10	-1.29748847383285e-10	11.35
1125.6	-4.00896159230882e-11	6.37558991452351e-10	-1.40934092847362e-10	11.25
1125.7	-4.2382115554078e-11	6.37558991452351e-10	-1.29748847383285e-10	12.35
1125.8	-4.00294680462373e-11	6.37558991452351e-10	-1.40934092847362e-10	12.15
1125.9	-3.70362116929443e-11	6.44270138730797e-10	-1.2303770010484e-10	10.2
1126	-3.57141845743373e-11	6.44270138730797e-10	-1.29748847383285e-10	11.05
1126.1	-3.09042625648355e-11	6.44270138730797e-10	-1.52119338311438e-10	11.55
1126.2	-4.43696866972506e-11	6.37558991452351e-10	-1.18563601919209e-10	9.35
1126.3	-4.43396127588252e-11	6.37558991452351e-10	-1.18563601919209e-10	9.6
1126.4	-4.34766386623064e-11	6.37558991452351e-10	-1.2303770010484e-10	9.8
1126.5	-3.9818950477259e-11	6.37558991452351e-10	-1.40934092847362e-10	11.05
1126.6	-5.07059275000004e-11	6.26373745988275e-10	-1.40934092847362e-10	11.45
1126.7	-4.77789022419162e-11	6.33084893266721e-10	-1.2303770010484e-10	10.75
1126.8	-4.40966457849986e-11	6.33084893266721e-10	-1.40934092847362e-10	11.15
1126.9	-2.65563930464858e-11	6.55455384194873e-10	-1.18563601919209e-10	9.55
1127	-2.57154028161858e-11	6.55455384194873e-10	-1.2303770010484e-10	9.85
1127.1	-3.22801130625967e-11	6.48744236916427e-10	-1.2303770010484e-10	10.6
1127.2	-3.22500391241712e-11	6.48744236916427e-10	-1.2303770010484e-10	10.1
1127.3	-4.32059732164772e-11	6.37558991452351e-10	-1.2303770010484e-10	9.35
1127.4	-4.18708586008448e-11	6.37558991452351e-10	-1.29748847383285e-10	10.75
1127.5	-4.18407846624193e-11	6.37558991452351e-10	-1.29748847383285e-10	11.25
1127.6	-3.52330015595297e-11	6.44270138730797e-10	-1.29748847383285e-10	11.15
1127.7	-4.17806367855684e-11	6.37558991452351e-10	-1.29748847383285e-10	11.15
1127.8	-2.09875560008829e-11	6.55455384194873e-10	-1.45408191032992e-10	10.95
1127.9	-3.64347329244348e-11	6.44270138730797e-10	-1.2303770010484e-10	10.85
